decider,state_id,task_id,reference,n,accuracy,modal_choice,consistency,n_distinct_choices
kev-9b,2/t0/turn1,2,get_user_details,5,1.0,get_user_details,1.0,1
kev-9b,2/t0/turn10,2,transfer_to_human_agents,5,0.0,respond_to_user,1.0,1
kev-9b,2/t0/turn11,2,respond_to_user,5,0.0,transfer_to_human_agents,1.0,1
kev-9b,2/t0/turn2,2,get_reservation_details,5,0.0,get_user_details,1.0,1
kev-9b,2/t0/turn3,2,get_reservation_details,5,0.0,respond_to_user,1.0,1
kev-9b,2/t0/turn4,2,respond_to_user,5,1.0,respond_to_user,1.0,1
kev-9b,2/t0/turn5,2,get_flight_status,5,1.0,get_flight_status,1.0,1
kev-9b,2/t0/turn6,2,get_flight_status,5,1.0,get_flight_status,1.0,1
kev-9b,2/t0/turn7,2,get_flight_status,5,1.0,get_flight_status,1.0,1
kev-9b,2/t0/turn8,2,get_flight_status,5,1.0,get_flight_status,1.0,1
kev-9b,2/t0/turn9,2,respond_to_user,5,1.0,respond_to_user,1.0,1
kev-9b,2/t2/turn0,2,respond_to_user,5,1.0,respond_to_user,1.0,1
kev-9b,2/t2/turn1,2,get_user_details,5,1.0,get_user_details,1.0,1
kev-9b,2/t2/turn10,2,transfer_to_human_agents,5,0.0,respond_to_user,1.0,1
kev-9b,2/t2/turn11,2,respond_to_user,5,0.0,transfer_to_human_agents,1.0,1
kev-9b,2/t2/turn2,2,get_reservation_details,5,0.0,get_user_details,1.0,1
kev-9b,2/t2/turn3,2,get_reservation_details,5,0.0,respond_to_user,1.0,1
kev-9b,2/t2/turn4,2,respond_to_user,5,1.0,respond_to_user,1.0,1
kev-9b,2/t2/turn5,2,get_flight_status,5,0.0,respond_to_user,1.0,1
kev-9b,2/t2/turn6,2,get_flight_status,5,0.0,respond_to_user,1.0,1
kev-9b,2/t2/turn7,2,get_flight_status,5,0.0,respond_to_user,1.0,1
kev-9b,2/t2/turn8,2,get_flight_status,5,0.0,respond_to_user,1.0,1
kev-9b,2/t2/turn9,2,respond_to_user,5,1.0,respond_to_user,1.0,1
kev-9b,20/t2/turn0,20,respond_to_user,5,0.0,search_direct_flight,1.0,1
kev-9b,20/t2/turn1,20,get_user_details,5,0.0,respond_to_user,1.0,1
kev-9b,20/t2/turn2,20,respond_to_user,5,0.0,get_user_details,1.0,1
kev-9b,20/t2/turn3,20,list_all_airports,5,0.0,search_direct_flight,1.0,1
kev-9b,20/t2/turn4,20,search_direct_flight,5,0.0,list_all_airports,1.0,1
kev-9b,20/t2/turn5,20,respond_to_user,5,0.0,search_direct_flight,1.0,1
kev-9b,20/t2/turn6,20,search_onestop_flight,5,1.0,search_onestop_flight,1.0,1
kev-9b,22/t0/turn0,22,respond_to_user,5,1.0,respond_to_user,1.0,1
kev-9b,22/t0/turn1,22,get_user_details,5,1.0,get_user_details,1.0,1
kev-9b,22/t0/turn10,22,update_reservation_baggages,5,0.0,update_reservation_passengers,1.0,1
kev-9b,22/t0/turn11,22,respond_to_user,5,1.0,respond_to_user,1.0,1
kev-9b,22/t0/turn2,22,get_reservation_details,5,0.0,get_user_details,1.0,1
kev-9b,22/t0/turn3,22,get_reservation_details,5,1.0,get_reservation_details,1.0,1
kev-9b,22/t0/turn4,22,get_reservation_details,5,0.0,respond_to_user,1.0,1
kev-9b,22/t0/turn5,22,search_direct_flight,5,0.0,respond_to_user,1.0,1
kev-9b,22/t0/turn6,22,search_direct_flight,5,0.0,respond_to_user,1.0,1
kev-9b,22/t0/turn7,22,respond_to_user,5,1.0,respond_to_user,1.0,1
kev-9b,22/t0/turn8,22,update_reservation_flights,5,0.0,update_reservation_passengers,1.0,1
kev-9b,22/t0/turn9,22,update_reservation_passengers,5,1.0,update_reservation_passengers,1.0,1
kev-9b,22/t1/turn0,22,respond_to_user,5,1.0,respond_to_user,1.0,1
kev-9b,22/t1/turn1,22,get_user_details,5,1.0,get_user_details,1.0,1
kev-9b,22/t1/turn10,22,update_reservation_passengers,5,1.0,update_reservation_passengers,1.0,1
kev-9b,22/t1/turn11,22,update_reservation_flights,5,0.0,update_reservation_passengers,1.0,1
kev-9b,22/t1/turn12,22,update_reservation_baggages,5,0.0,update_reservation_flights,1.0,1
kev-9b,22/t1/turn13,22,respond_to_user,5,0.0,update_reservation_passengers,1.0,1
kev-9b,22/t1/turn2,22,get_reservation_details,5,0.0,get_user_details,1.0,1
kev-9b,22/t1/turn3,22,get_reservation_details,5,1.0,get_reservation_details,1.0,1
kev-9b,22/t1/turn4,22,get_reservation_details,5,0.0,respond_to_user,1.0,1
kev-9b,22/t1/turn5,22,get_reservation_details,5,0.0,respond_to_user,1.0,1
kev-9b,22/t1/turn6,22,search_direct_flight,5,0.0,respond_to_user,1.0,1
kev-9b,22/t1/turn7,22,search_direct_flight,5,0.0,respond_to_user,1.0,1
kev-9b,22/t1/turn8,22,calculate,5,0.0,respond_to_user,1.0,1
kev-9b,22/t1/turn9,22,respond_to_user,5,1.0,respond_to_user,1.0,1
kev-9b,22/t2/turn0,22,respond_to_user,5,1.0,respond_to_user,1.0,1
kev-9b,22/t2/turn1,22,get_user_details,5,1.0,get_user_details,1.0,1
kev-9b,22/t2/turn10,22,update_reservation_flights,5,0.0,update_reservation_passengers,1.0,1
kev-9b,22/t2/turn11,22,update_reservation_baggages,5,1.0,update_reservation_baggages,1.0,1
kev-9b,22/t2/turn12,22,respond_to_user,5,1.0,respond_to_user,1.0,1
kev-9b,22/t2/turn2,22,get_reservation_details,5,0.0,get_user_details,1.0,1
kev-9b,22/t2/turn3,22,get_reservation_details,5,1.0,get_reservation_details,1.0,1
kev-9b,22/t2/turn4,22,get_reservation_details,5,0.0,respond_to_user,1.0,1
kev-9b,22/t2/turn5,22,search_direct_flight,5,0.0,respond_to_user,1.0,1
kev-9b,22/t2/turn6,22,search_direct_flight,5,0.0,respond_to_user,1.0,1
kev-9b,22/t2/turn7,22,respond_to_user,5,1.0,respond_to_user,1.0,1
kev-9b,22/t2/turn8,22,respond_to_user,5,1.0,respond_to_user,1.0,1
kev-9b,22/t2/turn9,22,update_reservation_passengers,5,0.0,respond_to_user,1.0,1
kev-9b,23/t0/turn0,23,respond_to_user,5,0.0,get_user_details,1.0,1
kev-9b,23/t0/turn1,23,get_user_details,5,1.0,get_user_details,1.0,1
kev-9b,23/t0/turn2,23,get_reservation_details,5,0.0,get_user_details,1.0,1
kev-9b,23/t0/turn3,23,search_direct_flight,5,0.0,respond_to_user,1.0,1
kev-9b,23/t0/turn4,23,search_onestop_flight,5,0.0,search_direct_flight,1.0,1
kev-9b,23/t0/turn5,23,search_direct_flight,5,0.0,search_onestop_flight,1.0,1
kev-9b,23/t0/turn6,23,search_onestop_flight,5,1.0,search_onestop_flight,1.0,1
kev-9b,23/t0/turn7,23,respond_to_user,5,0.0,search_onestop_flight,1.0,1
kev-9b,23/t0/turn8,23,respond_to_user,5,1.0,respond_to_user,1.0,1
kev-9b,23/t0/turn9,23,respond_to_user,5,1.0,respond_to_user,1.0,1
kev-9b,23/t2/turn0,23,respond_to_user,5,0.0,get_user_details,1.0,1
kev-9b,23/t2/turn1,23,get_user_details,5,1.0,get_user_details,1.0,1
kev-9b,23/t2/turn2,23,get_reservation_details,5,0.0,get_user_details,1.0,1
kev-9b,23/t2/turn3,23,search_direct_flight,5,0.0,get_reservation_details,1.0,1
kev-9b,23/t2/turn4,23,search_direct_flight,5,1.0,search_direct_flight,1.0,1
kev-9b,23/t2/turn5,23,search_onestop_flight,5,0.0,search_direct_flight,1.0,1
kev-9b,23/t2/turn6,23,respond_to_user,5,0.0,search_onestop_flight,1.0,1
kev-9b,23/t2/turn7,23,search_onestop_flight,5,0.0,respond_to_user,1.0,1
kev-9b,23/t2/turn8,23,respond_to_user,5,0.0,search_onestop_flight,1.0,1
kev-9b,24/t2/turn0,24,respond_to_user,5,0.0,update_reservation_passengers,1.0,1
kev-9b,24/t2/turn1,24,respond_to_user,5,0.0,get_reservation_details,1.0,1
kev-9b,24/t2/turn10,24,search_direct_flight,5,1.0,search_direct_flight,1.0,1
kev-9b,24/t2/turn11,24,search_direct_flight,5,1.0,search_direct_flight,1.0,1
kev-9b,24/t2/turn12,24,search_direct_flight,5,1.0,search_direct_flight,1.0,1
kev-9b,24/t2/turn13,24,search_direct_flight,5,1.0,search_direct_flight,1.0,1
kev-9b,24/t2/turn14,24,respond_to_user,5,0.0,search_direct_flight,1.0,1
kev-9b,24/t2/turn15,24,get_user_details,5,0.0,book_reservation,1.0,1
kev-9b,24/t2/turn16,24,respond_to_user,5,0.0,get_user_details,1.0,1
kev-9b,24/t2/turn17,24,book_reservation,5,1.0,book_reservation,1.0,1
kev-9b,24/t2/turn18,24,respond_to_user,5,0.0,book_reservation,1.0,1
kev-9b,24/t2/turn2,24,get_reservation_details,5,1.0,get_reservation_details,1.0,1
kev-9b,24/t2/turn3,24,respond_to_user,5,0.0,get_reservation_details,1.0,1
kev-9b,24/t2/turn4,24,list_all_airports,5,0.0,search_direct_flight,1.0,1
kev-9b,24/t2/turn5,24,search_direct_flight,5,0.0,list_all_airports,1.0,1
kev-9b,24/t2/turn6,24,search_direct_flight,5,1.0,search_direct_flight,1.0,1
kev-9b,24/t2/turn7,24,search_direct_flight,5,1.0,search_direct_flight,1.0,1
kev-9b,24/t2/turn8,24,search_direct_flight,5,1.0,search_direct_flight,1.0,1
kev-9b,24/t2/turn9,24,search_direct_flight,5,1.0,search_direct_flight,1.0,1
kev-9b,25/t0/turn0,25,respond_to_user,5,0.0,get_reservation_details,1.0,1
kev-9b,25/t0/turn1,25,get_user_details,5,1.0,get_user_details,1.0,1
kev-9b,25/t0/turn2,25,get_reservation_details,5,0.0,get_user_details,1.0,1
kev-9b,25/t0/turn3,25,search_direct_flight,5,0.0,get_reservation_details,1.0,1
kev-9b,25/t0/turn4,25,search_direct_flight,5,1.0,search_direct_flight,1.0,1
kev-9b,25/t0/turn5,25,respond_to_user,5,0.0,search_direct_flight,1.0,1
kev-9b,25/t0/turn6,25,respond_to_user,5,0.0,book_reservation,1.0,1
kev-9b,25/t0/turn7,25,book_reservation,5,1.0,book_reservation,1.0,1
kev-9b,25/t0/turn8,25,respond_to_user,5,0.0,book_reservation,1.0,1
kev-9b,25/t1/turn0,25,respond_to_user,5,1.0,respond_to_user,1.0,1
kev-9b,25/t1/turn1,25,get_user_details,5,1.0,get_user_details,1.0,1
kev-9b,25/t1/turn2,25,get_reservation_details,5,0.0,get_user_details,1.0,1
kev-9b,25/t1/turn3,25,search_onestop_flight,5,0.0,get_reservation_details,1.0,1
kev-9b,25/t1/turn4,25,respond_to_user,5,0.0,search_onestop_flight,1.0,1
kev-9b,25/t1/turn5,25,respond_to_user,5,0.0,get_user_details,1.0,1
kev-9b,25/t1/turn6,25,respond_to_user,5,0.0,book_reservation,1.0,1
kev-9b,25/t1/turn7,25,book_reservation,5,1.0,book_reservation,1.0,1
kev-9b,25/t1/turn8,25,respond_to_user,5,0.0,book_reservation,1.0,1
kev-9b,25/t2/turn0,25,respond_to_user,5,0.0,get_user_details,1.0,1
kev-9b,25/t2/turn1,25,get_user_details,5,1.0,get_user_details,1.0,1
kev-9b,25/t2/turn2,25,get_reservation_details,5,0.0,get_user_details,1.0,1
kev-9b,25/t2/turn3,25,respond_to_user,5,0.0,get_reservation_details,1.0,1
kev-9b,25/t2/turn4,25,search_onestop_flight,5,0.0,get_user_details,1.0,1
kev-9b,25/t2/turn5,25,respond_to_user,5,0.0,search_onestop_flight,1.0,1
kev-9b,25/t2/turn6,25,respond_to_user,5,0.0,book_reservation,1.0,1
kev-9b,25/t2/turn7,25,book_reservation,5,1.0,book_reservation,1.0,1
kev-9b,25/t2/turn8,25,respond_to_user,5,0.0,book_reservation,1.0,1
kev-9b,26/t0/turn0,26,respond_to_user,5,0.0,get_reservation_details,1.0,1
kev-9b,26/t0/turn1,26,get_user_details,5,1.0,get_user_details,1.0,1
kev-9b,26/t0/turn2,26,get_reservation_details,5,0.0,get_user_details,1.0,1
kev-9b,26/t0/turn3,26,respond_to_user,5,0.0,get_reservation_details,1.0,1
kev-9b,26/t0/turn4,26,respond_to_user,5,1.0,respond_to_user,1.0,1
kev-9b,26/t0/turn5,26,respond_to_user,5,1.0,respond_to_user,1.0,1
kev-9b,26/t0/turn6,26,transfer_to_human_agents,5,1.0,transfer_to_human_agents,1.0,1
kev-9b,26/t0/turn7,26,respond_to_user,5,0.0,transfer_to_human_agents,1.0,1
kev-9b,26/t1/turn0,26,respond_to_user,5,0.0,get_reservation_details,1.0,1
kev-9b,26/t1/turn1,26,get_user_details,5,1.0,get_user_details,1.0,1
kev-9b,26/t1/turn2,26,get_reservation_details,5,0.0,get_user_details,1.0,1
kev-9b,26/t1/turn3,26,get_flight_status,5,0.0,get_reservation_details,1.0,1
kev-9b,26/t1/turn4,26,get_flight_status,5,1.0,get_flight_status,1.0,1
kev-9b,26/t1/turn5,26,transfer_to_human_agents,5,0.0,get_flight_status,1.0,1
kev-9b,26/t1/turn6,26,respond_to_user,5,0.0,transfer_to_human_agents,1.0,1
kev-9b,26/t2/turn0,26,respond_to_user,5,0.0,get_reservation_details,1.0,1
kev-9b,26/t2/turn1,26,get_user_details,5,1.0,get_user_details,1.0,1
kev-9b,26/t2/turn2,26,get_reservation_details,5,0.0,get_user_details,1.0,1
kev-9b,26/t2/turn3,26,respond_to_user,5,0.0,get_reservation_details,1.0,1
kev-9b,26/t2/turn4,26,respond_to_user,5,0.0,cancel_reservation,1.0,1
kev-9b,26/t2/turn5,26,transfer_to_human_agents,5,1.0,transfer_to_human_agents,1.0,1
kev-9b,26/t2/turn6,26,respond_to_user,5,0.0,transfer_to_human_agents,1.0,1
kev-9b,27/t1/turn0,27,respond_to_user,5,0.0,get_flight_status,1.0,1
kev-9b,27/t2/turn0,27,respond_to_user,5,1.0,respond_to_user,1.0,1
kev-9b,28/t0/turn0,28,respond_to_user,5,0.0,get_reservation_details,1.0,1
kev-9b,28/t0/turn1,28,get_reservation_details,5,1.0,get_reservation_details,1.0,1
kev-9b,28/t0/turn2,28,respond_to_user,5,0.0,get_reservation_details,1.0,1
kev-9b,28/t0/turn3,28,transfer_to_human_agents,5,1.0,transfer_to_human_agents,1.0,1
kev-9b,28/t0/turn4,28,respond_to_user,5,0.0,transfer_to_human_agents,1.0,1
kev-9b,28/t1/turn0,28,respond_to_user,5,0.0,get_reservation_details,1.0,1
kev-9b,28/t1/turn1,28,get_reservation_details,5,1.0,get_reservation_details,1.0,1
kev-9b,28/t1/turn2,28,get_flight_status,5,0.0,get_reservation_details,1.0,1
kev-9b,28/t1/turn3,28,respond_to_user,5,0.0,get_flight_status,1.0,1
kev-9b,28/t1/turn4,28,transfer_to_human_agents,5,1.0,transfer_to_human_agents,1.0,1
kev-9b,28/t1/turn5,28,respond_to_user,5,0.0,transfer_to_human_agents,1.0,1
kev-9b,28/t2/turn0,28,respond_to_user,5,0.0,get_reservation_details,1.0,1
kev-9b,28/t2/turn1,28,get_reservation_details,5,0.0,get_user_details,1.0,1
kev-9b,28/t2/turn2,28,respond_to_user,5,0.0,get_reservation_details,1.0,1
kev-9b,28/t2/turn3,28,transfer_to_human_agents,5,1.0,transfer_to_human_agents,1.0,1
kev-9b,28/t2/turn4,28,respond_to_user,5,0.0,transfer_to_human_agents,1.0,1
kev-9b,3/t0/turn0,3,respond_to_user,5,1.0,respond_to_user,1.0,1
kev-9b,3/t0/turn1,3,get_reservation_details,5,1.0,get_reservation_details,1.0,1
kev-9b,3/t0/turn2,3,get_user_details,5,0.0,get_reservation_details,1.0,1
kev-9b,3/t0/turn3,3,respond_to_user,5,0.0,get_user_details,1.0,1
kev-9b,3/t0/turn4,3,transfer_to_human_agents,5,1.0,transfer_to_human_agents,1.0,1
kev-9b,3/t0/turn5,3,respond_to_user,5,0.0,transfer_to_human_agents,1.0,1
kev-9b,3/t1/turn0,3,respond_to_user,5,1.0,respond_to_user,1.0,1
kev-9b,3/t1/turn1,3,get_reservation_details,5,1.0,get_reservation_details,1.0,1
kev-9b,3/t1/turn2,3,get_user_details,5,0.0,respond_to_user,1.0,1
kev-9b,3/t1/turn3,3,respond_to_user,5,0.0,get_user_details,1.0,1
kev-9b,3/t1/turn4,3,transfer_to_human_agents,5,1.0,transfer_to_human_agents,1.0,1
kev-9b,3/t1/turn5,3,respond_to_user,5,0.0,transfer_to_human_agents,1.0,1
kev-9b,3/t2/turn0,3,respond_to_user,5,1.0,respond_to_user,1.0,1
kev-9b,3/t2/turn1,3,get_user_details,5,0.0,get_reservation_details,1.0,1
kev-9b,3/t2/turn2,3,respond_to_user,5,1.0,respond_to_user,1.0,1
kev-9b,3/t2/turn3,3,transfer_to_human_agents,5,1.0,transfer_to_human_agents,1.0,1
kev-9b,3/t2/turn4,3,respond_to_user,5,0.0,transfer_to_human_agents,1.0,1
kev-9b,30/t0/turn0,30,respond_to_user,5,1.0,respond_to_user,1.0,1
kev-9b,30/t0/turn1,30,get_user_details,5,0.0,get_reservation_details,1.0,1
kev-9b,30/t0/turn2,30,search_direct_flight,5,0.0,get_user_details,1.0,1
kev-9b,30/t0/turn3,30,respond_to_user,5,0.0,search_direct_flight,1.0,1
kev-9b,30/t0/turn4,30,respond_to_user,5,0.0,update_reservation_flights,1.0,1
kev-9b,30/t0/turn5,30,update_reservation_flights,5,1.0,update_reservation_flights,1.0,1
kev-9b,30/t0/turn6,30,respond_to_user,5,0.0,update_reservation_flights,1.0,1
kev-9b,30/t1/turn0,30,respond_to_user,5,1.0,respond_to_user,1.0,1
kev-9b,30/t1/turn1,30,get_reservation_details,5,1.0,get_reservation_details,1.0,1
kev-9b,30/t1/turn2,30,search_direct_flight,5,0.0,get_reservation_details,1.0,1
kev-9b,30/t1/turn3,30,respond_to_user,5,0.0,search_direct_flight,1.0,1
kev-9b,30/t1/turn4,30,get_user_details,5,0.0,respond_to_user,1.0,1
kev-9b,30/t1/turn5,30,respond_to_user,5,0.0,get_user_details,1.0,1
kev-9b,30/t1/turn6,30,update_reservation_flights,5,1.0,update_reservation_flights,1.0,1
kev-9b,30/t1/turn7,30,respond_to_user,5,0.0,update_reservation_flights,1.0,1
kev-9b,30/t2/turn0,30,respond_to_user,5,1.0,respond_to_user,1.0,1
kev-9b,30/t2/turn1,30,get_reservation_details,5,1.0,get_reservation_details,1.0,1
kev-9b,30/t2/turn2,30,search_direct_flight,5,0.0,get_reservation_details,1.0,1
kev-9b,30/t2/turn3,30,respond_to_user,5,0.0,search_direct_flight,1.0,1
kev-9b,30/t2/turn4,30,respond_to_user,5,0.0,update_reservation_flights,1.0,1
kev-9b,30/t2/turn5,30,update_reservation_flights,5,1.0,update_reservation_flights,1.0,1
kev-9b,30/t2/turn6,30,respond_to_user,5,0.0,update_reservation_flights,1.0,1
kev-9b,33/t0/turn0,33,respond_to_user,5,0.0,get_reservation_details,1.0,1
kev-9b,33/t0/turn1,33,get_reservation_details,5,0.0,get_user_details,1.0,1
kev-9b,33/t0/turn10,33,respond_to_user,5,0.0,search_direct_flight,1.0,1
kev-9b,33/t0/turn11,33,respond_to_user,5,1.0,respond_to_user,1.0,1
kev-9b,33/t0/turn12,33,update_reservation_baggages,5,1.0,update_reservation_baggages,1.0,1
kev-9b,33/t0/turn13,33,respond_to_user,5,0.0,update_reservation_baggages,1.0,1
kev-9b,33/t0/turn2,33,search_direct_flight,5,0.0,get_reservation_details,1.0,1
kev-9b,33/t0/turn3,33,search_direct_flight,5,1.0,search_direct_flight,1.0,1
kev-9b,33/t0/turn4,33,respond_to_user,5,0.0,search_direct_flight,1.0,1
kev-9b,33/t0/turn5,33,update_reservation_flights,5,1.0,update_reservation_flights,1.0,1
kev-9b,33/t0/turn6,33,respond_to_user,5,0.0,update_reservation_flights,1.0,1
kev-9b,33/t0/turn7,33,get_user_details,5,0.0,respond_to_user,1.0,1
kev-9b,33/t0/turn8,33,search_direct_flight,5,0.0,get_user_details,1.0,1
kev-9b,33/t0/turn9,33,search_direct_flight,5,1.0,search_direct_flight,1.0,1
kev-9b,34/t2/turn0,34,respond_to_user,5,0.0,get_reservation_details,1.0,1
kev-9b,34/t2/turn1,34,get_reservation_details,5,1.0,get_reservation_details,1.0,1
kev-9b,34/t2/turn2,34,respond_to_user,5,0.0,get_reservation_details,1.0,1
kev-9b,34/t2/turn3,34,search_direct_flight,5,0.0,respond_to_user,1.0,1
kev-9b,34/t2/turn4,34,search_direct_flight,5,1.0,search_direct_flight,1.0,1
kev-9b,34/t2/turn5,34,get_user_details,5,0.0,search_direct_flight,1.0,1
kev-9b,34/t2/turn6,34,respond_to_user,5,0.0,get_user_details,1.0,1
kev-9b,34/t2/turn7,34,respond_to_user,5,1.0,respond_to_user,1.0,1
kev-9b,36/t0/turn0,36,respond_to_user,5,1.0,respond_to_user,1.0,1
kev-9b,36/t0/turn1,36,get_reservation_details,5,1.0,get_reservation_details,1.0,1
kev-9b,36/t0/turn2,36,transfer_to_human_agents,5,0.0,get_reservation_details,1.0,1
kev-9b,36/t0/turn3,36,respond_to_user,5,0.0,transfer_to_human_agents,1.0,1
kev-9b,36/t1/turn0,36,respond_to_user,5,1.0,respond_to_user,1.0,1
kev-9b,36/t1/turn1,36,get_reservation_details,5,1.0,get_reservation_details,1.0,1
kev-9b,36/t1/turn2,36,transfer_to_human_agents,5,0.0,get_reservation_details,1.0,1
kev-9b,36/t1/turn3,36,respond_to_user,5,0.0,transfer_to_human_agents,1.0,1
kev-9b,36/t2/turn0,36,respond_to_user,5,0.0,get_reservation_details,1.0,1
kev-9b,36/t2/turn1,36,get_reservation_details,5,1.0,get_reservation_details,1.0,1
kev-9b,36/t2/turn2,36,transfer_to_human_agents,5,0.0,get_user_details,1.0,1
kev-9b,36/t2/turn3,36,respond_to_user,5,0.0,transfer_to_human_agents,1.0,1
kev-9b,4/t0/turn0,4,respond_to_user,5,1.0,respond_to_user,1.0,1
kev-9b,4/t0/turn1,4,get_user_details,5,1.0,get_user_details,1.0,1
kev-9b,4/t0/turn10,4,transfer_to_human_agents,5,1.0,transfer_to_human_agents,1.0,1
kev-9b,4/t0/turn11,4,respond_to_user,5,0.0,transfer_to_human_agents,1.0,1
kev-9b,4/t0/turn2,4,get_reservation_details,5,0.0,get_user_details,1.0,1
kev-9b,4/t0/turn3,4,get_reservation_details,5,1.0,get_reservation_details,1.0,1
kev-9b,4/t0/turn4,4,get_reservation_details,5,0.0,get_user_details,1.0,1
kev-9b,4/t0/turn5,4,get_reservation_details,5,0.0,get_user_details,1.0,1
kev-9b,4/t0/turn6,4,get_reservation_details,5,0.0,get_user_details,1.0,1
kev-9b,4/t0/turn7,4,get_flight_status,5,0.0,respond_to_user,1.0,1
kev-9b,4/t0/turn8,4,get_flight_status,5,1.0,get_flight_status,1.0,1
kev-9b,4/t0/turn9,4,respond_to_user,5,1.0,respond_to_user,1.0,1
kev-9b,4/t1/turn0,4,respond_to_user,5,0.0,get_user_details,1.0,1
kev-9b,4/t1/turn1,4,get_user_details,5,1.0,get_user_details,1.0,1
kev-9b,4/t1/turn10,4,transfer_to_human_agents,5,1.0,transfer_to_human_agents,1.0,1
kev-9b,4/t1/turn11,4,respond_to_user,5,0.0,transfer_to_human_agents,1.0,1
kev-9b,4/t1/turn2,4,get_reservation_details,5,0.0,get_user_details,1.0,1
kev-9b,4/t1/turn3,4,get_reservation_details,5,1.0,get_reservation_details,1.0,1
kev-9b,4/t1/turn4,4,get_reservation_details,5,0.0,get_user_details,1.0,1
kev-9b,4/t1/turn5,4,get_reservation_details,5,0.0,get_user_details,1.0,1
kev-9b,4/t1/turn6,4,get_reservation_details,5,0.0,get_user_details,1.0,1
kev-9b,4/t1/turn7,4,get_flight_status,5,0.0,respond_to_user,1.0,1
kev-9b,4/t1/turn8,4,get_flight_status,5,1.0,get_flight_status,1.0,1
kev-9b,4/t1/turn9,4,respond_to_user,5,1.0,respond_to_user,1.0,1
kev-9b,4/t2/turn0,4,respond_to_user,5,1.0,respond_to_user,1.0,1
kev-9b,4/t2/turn1,4,get_user_details,5,1.0,get_user_details,1.0,1
kev-9b,4/t2/turn10,4,transfer_to_human_agents,5,1.0,transfer_to_human_agents,1.0,1
kev-9b,4/t2/turn11,4,respond_to_user,5,0.0,transfer_to_human_agents,1.0,1
kev-9b,4/t2/turn2,4,get_reservation_details,5,0.0,get_user_details,1.0,1
kev-9b,4/t2/turn3,4,get_reservation_details,5,1.0,get_reservation_details,1.0,1
kev-9b,4/t2/turn4,4,get_reservation_details,5,1.0,get_reservation_details,1.0,1
kev-9b,4/t2/turn5,4,get_reservation_details,5,0.0,get_user_details,1.0,1
kev-9b,4/t2/turn6,4,get_reservation_details,5,0.0,respond_to_user,1.0,1
kev-9b,4/t2/turn7,4,get_flight_status,5,0.0,respond_to_user,1.0,1
kev-9b,4/t2/turn8,4,get_flight_status,5,1.0,get_flight_status,1.0,1
kev-9b,4/t2/turn9,4,respond_to_user,5,1.0,respond_to_user,1.0,1
kev-9b,5/t0/turn0,5,respond_to_user,5,1.0,respond_to_user,1.0,1
kev-9b,5/t0/turn1,5,respond_to_user,5,1.0,respond_to_user,1.0,1
kev-9b,5/t0/turn2,5,respond_to_user,5,1.0,respond_to_user,1.0,1
kev-9b,5/t1/turn0,5,respond_to_user,5,1.0,respond_to_user,1.0,1
kev-9b,5/t1/turn1,5,get_user_details,5,1.0,get_user_details,1.0,1
kev-9b,5/t1/turn10,5,transfer_to_human_agents,5,0.0,respond_to_user,1.0,1
kev-9b,5/t1/turn11,5,respond_to_user,5,0.0,transfer_to_human_agents,1.0,1
kev-9b,5/t1/turn2,5,get_reservation_details,5,0.0,get_user_details,1.0,1
kev-9b,5/t1/turn3,5,get_reservation_details,5,0.0,get_user_details,1.0,1
kev-9b,5/t1/turn4,5,get_reservation_details,5,0.0,get_user_details,1.0,1
kev-9b,5/t1/turn5,5,get_flight_status,5,0.0,get_user_details,1.0,1
kev-9b,5/t1/turn6,5,respond_to_user,5,0.0,get_flight_status,1.0,1
kev-9b,5/t1/turn7,5,respond_to_user,5,1.0,respond_to_user,1.0,1
kev-9b,5/t1/turn8,5,get_user_details,5,1.0,get_user_details,1.0,1
kev-9b,5/t1/turn9,5,respond_to_user,5,1.0,respond_to_user,1.0,1
kev-9b,5/t2/turn0,5,respond_to_user,5,1.0,respond_to_user,1.0,1
kev-9b,5/t2/turn1,5,respond_to_user,5,1.0,respond_to_user,1.0,1
kev-9b,5/t2/turn2,5,respond_to_user,5,1.0,respond_to_user,1.0,1
kev-9b,5/t2/turn3,5,respond_to_user,5,1.0,respond_to_user,1.0,1
kev-9b,6/t0/turn0,6,respond_to_user,5,0.0,get_user_details,1.0,1
kev-9b,6/t0/turn1,6,get_reservation_details,5,1.0,get_reservation_details,1.0,1
kev-9b,6/t0/turn2,6,respond_to_user,5,0.0,get_reservation_details,1.0,1
kev-9b,6/t0/turn3,6,respond_to_user,5,1.0,respond_to_user,1.0,1
kev-9b,6/t0/turn4,6,transfer_to_human_agents,5,1.0,transfer_to_human_agents,1.0,1
kev-9b,6/t0/turn5,6,respond_to_user,5,0.0,transfer_to_human_agents,1.0,1
kev-9b,6/t1/turn0,6,respond_to_user,5,0.0,get_user_details,1.0,1
kev-9b,6/t1/turn1,6,get_reservation_details,5,1.0,get_reservation_details,1.0,1
kev-9b,6/t1/turn2,6,respond_to_user,5,0.0,get_reservation_details,1.0,1
kev-9b,6/t1/turn3,6,respond_to_user,5,0.0,transfer_to_human_agents,1.0,1
kev-9b,6/t1/turn4,6,get_flight_status,5,0.0,respond_to_user,1.0,1
kev-9b,6/t1/turn5,6,get_flight_status,5,1.0,get_flight_status,1.0,1
kev-9b,6/t1/turn6,6,respond_to_user,5,0.0,get_flight_status,1.0,1
